ID,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Age Group,Kids,Total Purchases
17,PhD,In Relationship,60491.0,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5,False,False,False,False,False,False,3,11,False,50,36-50,1,28
10680,Graduation,In Relationship,33235.0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,False,False,False,False,False,False,3,11,False,35,24-35,1,7
3265,Graduation,In Relationship,35701.0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,False,False,False,False,False,False,3,11,False,62,51-65,0,5
5623,Master,In Relationship,31535.0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,True,False,False,False,False,False,3,11,False,41,36-50,1,5
5832,Master,In Relationship,92556.0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,False,False,False,False,False,False,3,11,False,61,51-65,0,21
5544,Graduation,Single,67384.0,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5,False,True,False,False,False,False,3,11,False,51,51-65,1,22
6417,Master,In Relationship,80573.0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,False,False,False,False,False,False,3,11,False,50,36-50,0,24
5831,Graduation,In Relationship,77870.0,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,False,True,False,True,False,False,3,11,True,54,51-65,1,18
7101,PhD,Single,52278.0,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,False,False,False,False,False,False,3,11,False,58,51-65,1,31
10176,Graduation,Single,57107.0,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,False,True,False,False,True,False,3,11,True,53,51-65,1,23
2326,Graduation,In Relationship,18929.0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,False,False,False,False,False,False,3,11,False,31,24-35,0,6
4385,PhD,Single,36038.0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,False,False,False,False,False,False,3,11,False,40,36-50,1,8
2929,Graduation,Single,20180.0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,False,False,False,False,False,False,3,11,False,45,36-50,0,8
10686,PhD,In Relationship,34230.0,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,False,False,False,False,False,False,3,11,False,56,51-65,2,4
2546,Master,Single,31878.0,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,False,False,False,False,False,False,3,11,False,44,36-50,1,6
3283,Master,In Relationship,70932.0,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,False,False,False,False,False,False,3,11,False,49,36-50,1,22
3138,Graduation,Single,91249.0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,False,True,True,True,True,False,3,11,True,65,51-65,0,22
4994,Master,Single,77598.0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3,False,False,True,False,False,False,3,11,False,78,66+,0,26
7966,Graduation,Single,80982.0,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5,False,False,False,False,False,True,3,11,False,62,51-65,2,30
3112,Master,In Relationship,22701.0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,False,False,False,False,False,False,3,11,False,44,36-50,1,5
10872,PhD,In Relationship,55212.0,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,False,True,False,False,True,False,3,11,False,52,51-65,1,20
2181,Graduation,In Relationship,70617.0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,False,False,False,False,False,False,3,11,False,51,51-65,0,14
1867,Graduation,Single,64849.0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,False,False,False,False,False,False,3,11,True,64,51-65,0,19
1518,Master,In Relationship,62694.0,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,False,False,False,False,False,False,3,11,False,56,51-65,2,24
5734,PhD,In Relationship,61917.0,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,False,False,False,False,False,False,3,11,False,47,36-50,2,7
2878,PhD,In Relationship,67472.0,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,False,False,False,False,False,False,3,11,False,74,66+,1,15
1458,Master,In Relationship,21059.0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,False,False,False,False,False,False,3,11,False,39,36-50,1,9
7007,Master,In Relationship,29543.0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,False,False,False,False,False,False,3,11,False,53,51-65,2,8
6200,Graduation,In Relationship,75903.0,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3,False,False,False,False,False,False,3,11,False,70,66+,1,23
1403,Master,In Relationship,34984.0,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,False,False,False,False,False,False,3,11,False,46,36-50,2,6
4827,PhD,Single,54998.0,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4,False,False,False,False,False,False,3,11,True,65,51-65,1,20
6250,PhD,Single,54356.0,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,False,False,False,False,False,False,3,11,True,72,66+,1,24
9291,Master,In Relationship,34242.0,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,False,False,False,False,False,False,3,11,False,62,51-65,1,4
2478,Graduation,In Relationship,25410.0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,False,False,False,False,False,False,3,11,False,48,36-50,1,6
1139,PhD,In Relationship,73356.0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2,True,False,True,True,False,False,3,11,True,37,36-50,0,22
5138,Graduation,In Relationship,28320.0,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,False,False,False,False,False,False,3,11,False,71,66+,1,5
5393,Graduation,Single,23763.0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,False,False,False,False,False,False,3,11,False,44,36-50,1,5
10413,Graduation,In Relationship,72570.0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,False,False,False,False,False,False,3,11,False,37,36-50,0,23
5015,Master,In Relationship,34529.0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,False,False,False,False,False,False,3,11,False,45,36-50,1,9
10868,Graduation,Single,70792.0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3,False,False,False,False,False,False,3,11,False,70,66+,0,19
10676,Graduation,In Relationship,63211.0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2,False,False,False,False,False,False,3,11,True,39,36-50,0,20
2495,Master,In Relationship,83891.0,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,False,False,False,False,False,False,3,11,False,47,36-50,1,22
7842,Graduation,Single,36065.0,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,False,False,False,False,False,False,3,11,False,53,51-65,2,9
9955,Graduation,In Relationship,39898.0,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,False,False,False,False,False,False,3,11,False,67,66+,1,9
6663,PhD,Single,51141.0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,False,False,False,False,False,False,3,11,False,81,66+,0,9
2162,Graduation,In Relationship,56939.0,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,False,False,False,False,False,False,3,11,False,45,36-50,1,18
3434,Graduation,Single,80872.0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1,False,False,False,False,False,False,3,11,False,70,66+,0,19
7919,PhD,In Relationship,72335.0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,False,False,False,False,False,False,3,11,True,45,36-50,0,23
5626,PhD,Single,61798.0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,False,False,False,False,False,False,3,11,False,57,51-65,0,16
6428,PhD,Single,76842.0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0,False,False,False,False,False,False,3,11,False,71,66+,0,17
8514,Graduation,In Relationship,29478.0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,False,False,False,False,False,False,3,11,False,45,36-50,1,5
10448,Graduation,Single,46998.0,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,True,False,False,False,False,False,3,11,False,65,51-65,1,18
2109,Graduation,Single,96843.0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,False,False,True,False,False,False,3,11,True,31,24-35,0,28
7530,PhD,Single,56551.0,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,False,False,False,False,False,False,3,11,False,71,66+,2,10
8925,Master,In Relationship,70053.0,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5,False,False,False,False,False,False,3,11,False,56,51-65,1,26
3009,PhD,Single,71670.0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6,False,True,True,False,True,False,3,11,True,59,51-65,0,15
6355,Graduation,In Relationship,44359.0,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,False,False,False,False,False,False,3,11,False,43,36-50,2,9
3517,Graduation,Single,40887.0,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,False,False,False,False,False,False,3,11,True,69,66+,2,10
1158,Graduation,Single,48877.0,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,False,False,False,False,False,False,3,11,False,55,51-65,1,8
6203,Graduation,In Relationship,74485.0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,False,False,False,False,False,False,3,11,False,74,66+,0,26
7165,Graduation,In Relationship,64474.0,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,False,False,False,False,False,False,3,11,False,49,36-50,1,22
3595,Graduation,In Relationship,77226.0,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,False,False,False,False,False,False,3,11,False,58,51-65,1,28
8537,Graduation,Single,72643.0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,False,False,False,True,False,False,3,11,True,72,66+,0,21
4331,Master,In Relationship,85738.0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,False,True,True,False,False,False,3,11,False,43,36-50,0,21
6281,Graduation,Single,55686.0,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,True,False,False,False,False,False,3,11,False,55,51-65,1,16
4338,Graduation,Single,39062.0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,True,False,False,False,False,False,3,11,False,38,36-50,1,5
2452,Graduation,In Relationship,34600.0,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,False,False,False,False,False,False,3,11,True,50,36-50,2,17
9507,Graduation,In Relationship,40794.0,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7,False,False,False,False,False,False,3,11,False,46,36-50,1,16
8360,Master,In Relationship,54690.0,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,False,False,False,False,False,False,3,11,False,50,36-50,2,12
10311,Graduation,In Relationship,4428.0,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1,False,False,False,False,False,False,3,11,False,52,51-65,1,25
5117,Master,In Relationship,32632.0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5,False,False,False,False,False,False,3,11,False,58,51-65,0,18
4867,PhD,Single,38236.0,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,False,False,False,False,False,False,3,11,False,53,51-65,2,11
9289,Graduation,In Relationship,36781.0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,False,False,False,False,False,False,3,11,True,42,36-50,1,6
10913,Master,Single,31385.0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,True,False,False,False,False,False,3,11,True,37,36-50,1,4
3032,Graduation,In Relationship,24570.0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,False,False,False,False,False,False,3,11,False,37,36-50,1,11
8524,PhD,Single,25509.0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,False,False,False,False,False,False,3,11,True,47,36-50,1,9
3334,Graduation,In Relationship,94642.0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1,False,False,True,True,False,False,3,11,False,70,66+,0,21
4470,Master,In Relationship,58646.0,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,False,False,False,False,False,False,3,11,False,59,51-65,1,8
1406,Graduation,Single,53201.0,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7,False,False,False,False,False,False,3,11,False,46,36-50,2,22
8619,Graduation,In Relationship,21994.0,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,False,False,False,False,False,False,3,11,False,64,51-65,1,4
10821,Graduation,In Relationship,57113.0,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,False,False,False,False,False,False,3,11,False,43,36-50,2,16
4552,Graduation,In Relationship,51373.0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,False,False,False,False,False,False,3,11,False,30,24-35,0,12
898,Graduation,In Relationship,23477.0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,False,False,False,False,False,False,3,11,False,35,24-35,1,10
9797,Graduation,In Relationship,58116.0,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,False,False,False,False,False,False,3,11,False,65,51-65,1,16
10949,PhD,Single,72968.0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,False,False,False,True,False,False,3,11,True,58,51-65,0,19
8212,Master,In Relationship,39791.0,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,False,False,False,False,False,False,3,11,False,50,36-50,1,10
6248,Master,Single,91712.0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,False,False,True,False,False,False,3,11,True,74,66+,0,27
10164,Graduation,Single,94472.0,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,False,True,True,False,False,False,3,11,False,63,51-65,1,16
4547,Graduation,In Relationship,13672.0,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,False,False,False,False,False,False,3,11,False,61,51-65,2,6
6815,Master,In Relationship,96547.0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,True,False,True,True,False,False,3,11,True,41,36-50,0,21
4122,Graduation,In Relationship,79205.0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,False,False,False,True,False,False,3,11,True,46,36-50,0,16
10841,PhD,In Relationship,56559.0,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,False,False,False,False,False,False,3,11,False,46,36-50,1,18
5370,PhD,In Relationship,32644.0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,True,False,False,False,False,False,3,11,False,48,36-50,1,18
176,Master,Single,67506.0,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,False,False,False,False,False,False,3,11,False,41,36-50,1,12
4860,Graduation,Single,24206.0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,False,False,False,False,False,False,3,11,False,51,51-65,1,5
10757,PhD,Single,28420.0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,False,False,False,False,False,False,3,11,False,54,51-65,1,4
4023,Graduation,In Relationship,22979.0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8,False,False,False,False,False,False,3,11,True,51,51-65,1,10
6679,Graduation,Single,33279.0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3,False,False,False,False,False,False,3,11,False,55,51-65,0,4
9923,Master,Single,46423.0,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,False,False,False,False,False,False,3,11,False,49,36-50,2,9
7181,Graduation,In Relationship,30368.0,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8,False,False,False,False,False,False,3,11,False,44,36-50,1,7
3599,Graduation,In Relationship,63684.0,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,False,False,False,False,False,False,3,11,False,51,51-65,1,23
405,Graduation,Single,41638.0,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,True,False,False,False,False,False,3,11,False,57,51-65,1,17
6870,PhD,Single,68805.0,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,False,False,False,False,False,False,3,11,False,62,51-65,1,12
832,PhD,In Relationship,65814.0,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,False,False,False,False,False,False,3,11,False,55,51-65,1,23
2002,Graduation,Single,71964.0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,False,False,False,False,False,False,3,11,False,63,51-65,0,17
3657,Graduation,Single,39146.0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,False,False,False,False,False,False,3,11,False,35,24-35,1,11
500,Graduation,In Relationship,96876.0,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2,False,True,True,True,False,False,3,11,True,44,36-50,0,24
1951,Basic,In Relationship,34445.0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,False,False,False,False,False,False,3,11,False,40,36-50,0,27
3262,Graduation,Single,68281.0,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5,False,False,False,False,False,False,3,11,True,63,51-65,0,25
4102,Master,In Relationship,37284.0,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,False,False,False,False,False,False,3,11,False,46,36-50,2,4
7042,Graduation,In Relationship,36790.0,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9,False,False,False,False,False,False,3,11,True,38,36-50,0,6
10598,Graduation,In Relationship,27943.0,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,False,False,False,False,False,False,3,11,False,54,51-65,2,8
255,Graduation,Single,22263.0,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,False,False,False,False,False,True,3,11,False,70,66+,2,6
2375,Graduation,In Relationship,30261.0,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,False,False,False,False,False,False,3,11,False,49,36-50,3,4
9829,Graduation,In Relationship,28587.0,2014-02-12,42,22,4,17,12,10,13,3,2,0,4,6,False,False,False,False,False,False,3,11,False,43,36-50,1,9
6214,Master,In Relationship,43815.0,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6,False,False,False,False,False,False,3,11,False,39,36-50,1,6
4954,Graduation,In Relationship,48195.0,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,False,False,False,False,False,False,3,11,False,65,51-65,2,17
7861,Master,In Relationship,77027.0,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4,False,False,False,False,False,False,3,11,False,69,66+,1,19
4837,PhD,In Relationship,71322.0,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,False,False,False,False,False,False,3,11,False,56,51-65,1,28
9423,Master,In Relationship,32765.0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,False,False,False,False,False,False,3,11,False,42,36-50,1,8
4198,Graduation,In Relationship,29672.0,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,False,False,False,False,False,False,3,11,False,56,51-65,2,4
153,Graduation,Single,23272.0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,False,False,False,False,False,False,3,11,False,68,66+,0,5
9323,Master,In Relationship,49912.0,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8,True,False,False,False,False,False,3,11,True,72,66+,1,26
10001,Master,In Relationship,7500.0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9,False,False,False,False,False,False,3,11,False,36,36-50,1,10
3945,PhD,Single,68117.0,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6,True,False,False,False,False,False,3,11,True,74,66+,1,25
3799,Graduation,In Relationship,67225.0,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,False,False,False,False,False,False,3,11,False,66,66+,1,23
8625,Graduation,In Relationship,17649.0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,False,False,False,False,False,False,3,11,False,45,36-50,1,9
3491,Graduation,In Relationship,55914.0,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,False,False,False,False,False,False,3,11,False,46,36-50,1,29
983,Graduation,In Relationship,40059.0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,True,False,False,False,False,False,3,11,False,37,36-50,1,12
9119,Graduation,In Relationship,60905.0,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2,False,False,False,False,False,False,3,11,False,71,66+,1,15
4786,Graduation,In Relationship,75330.0,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6,False,False,False,False,False,False,3,11,False,44,36-50,2,29
5872,Graduation,Single,60689.0,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3,False,False,False,False,False,False,3,11,False,70,66+,1,22
6568,Graduation,In Relationship,38680.0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,False,False,False,False,False,False,3,11,False,37,36-50,1,6
5628,Graduation,In Relationship,61416.0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6,True,False,False,False,False,False,3,11,False,39,36-50,0,24
5631,Graduation,Single,49767.0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,False,False,False,False,False,False,3,11,False,30,24-35,0,18
4974,Graduation,Single,83273.0,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,False,False,False,False,False,False,3,11,False,51,51-65,3,29
8416,Graduation,In Relationship,29009.0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,False,False,False,False,False,False,3,11,False,40,36-50,1,7
5454,Master,In Relationship,45057.0,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,False,False,False,False,False,False,3,11,False,42,36-50,1,6
4095,Graduation,In Relationship,37150.0,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7,False,False,False,False,False,False,3,11,False,50,36-50,1,21
5474,Graduation,Single,43020.0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,False,False,False,False,False,False,3,11,False,51,51-65,1,12
4268,Graduation,In Relationship,53154.0,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4,False,False,False,False,False,False,3,11,False,62,51-65,1,9
10701,Graduation,In Relationship,65308.0,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4,False,False,True,True,False,False,3,11,False,48,36-50,0,28
3507,Graduation,Single,76467.0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,False,False,False,False,False,False,3,11,True,51,51-65,1,14
2079,Master,In Relationship,81044.0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,False,False,False,False,False,False,3,11,False,74,66+,0,22
626,Graduation,In Relationship,32871.0,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4,False,False,False,False,False,False,3,11,False,70,66+,2,5
4426,Graduation,Single,55801.0,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,False,False,False,True,False,False,3,11,False,46,36-50,2,21
2591,Graduation,Single,76320.0,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,False,False,False,False,False,False,3,11,False,62,51-65,1,15
10509,Master,Single,36927.0,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8,False,False,False,False,False,False,3,11,False,66,66+,2,8
6382,Graduation,In Relationship,48794.0,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,False,False,False,False,False,False,3,11,False,68,66+,2,5
6673,Graduation,Single,23478.0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,False,False,False,False,False,False,3,11,False,56,51-65,0,7
7441,Graduation,Single,71128.0,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7,False,False,False,False,False,False,3,11,False,48,36-50,1,27
1071,PhD,Single,70179.0,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,False,False,False,False,False,False,3,11,False,45,36-50,1,26
10061,Graduation,In Relationship,59462.0,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7,False,False,False,False,False,False,3,11,False,71,66+,1,25
7187,Master,In Relationship,51381.5,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3,False,False,False,False,False,False,3,11,False,52,51-65,2,25
8775,Graduation,In Relationship,38361.0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,False,False,False,False,False,False,3,11,False,52,51-65,1,10
1612,PhD,Single,51381.5,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,False,False,False,False,False,False,3,11,False,40,36-50,1,8
2345,PhD,In Relationship,70038.0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,False,False,False,False,False,False,3,11,False,39,36-50,0,17
322,Graduation,In Relationship,42554.0,2013-01-12,93,29,1,11,0,0,0,2,2,0,3,4,False,False,False,False,False,False,3,11,False,43,36-50,2,7
10897,Graduation,In Relationship,67445.0,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,False,False,False,False,False,False,3,11,False,47,36-50,1,32
123,Graduation,Single,67046.0,2013-01-06,92,544,35,133,23,151,107,2,4,5,4,2,False,False,False,False,False,False,3,11,False,70,66+,1,15
6103,Graduation,In Relationship,42192.0,2013-09-06,40,40,15,15,17,6,7,1,2,1,3,4,False,False,False,False,False,False,3,11,False,73,66+,0,7
7899,PhD,In Relationship,77610.0,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,False,False,False,False,False,False,3,11,False,69,66+,1,17
10500,Graduation,In Relationship,31761.0,2014-04-05,96,19,1,20,16,14,28,2,3,0,4,5,False,False,False,False,False,False,3,11,False,37,36-50,1,9
1655,Graduation,In Relationship,34350.0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,False,False,False,False,False,False,3,11,False,42,36-50,1,5
2406,Graduation,In Relationship,54591.0,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5,False,False,False,False,False,False,3,11,False,72,66+,1,19
2712,Graduation,In Relationship,71866.0,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,False,False,False,False,False,False,3,11,False,65,51-65,1,20
5517,Graduation,In Relationship,25293.0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,False,False,False,False,False,False,3,11,False,52,51-65,1,5
10643,PhD,Single,42000.0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,False,False,False,False,False,False,3,11,True,34,24-35,0,20
2254,Graduation,In Relationship,69520.0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,False,False,False,False,False,False,3,11,False,38,36-50,0,21
10281,Graduation,Single,64713.0,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4,False,False,False,False,False,False,3,11,True,51,51-65,1,19
6958,Master,In Relationship,27889.0,2013-07-05,42,14,0,4,0,0,8,1,1,1,2,6,False,False,False,False,False,False,3,11,False,44,36-50,1,5
954,Basic,Single,22123.0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,False,False,False,False,False,False,3,11,False,61,51-65,0,7
5079,Graduation,In Relationship,51381.5,2013-03-03,82,71,1,16,0,0,9,4,2,1,3,8,False,False,False,False,False,False,3,11,False,50,36-50,2,10
10339,Master,In Relationship,51381.5,2013-06-23,83,161,0,22,0,0,24,2,4,1,4,6,False,False,False,False,False,False,3,11,False,67,66+,1,11
4643,Graduation,In Relationship,27803.0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,False,False,False,False,False,False,3,11,False,48,36-50,1,9
3117,Graduation,Single,51381.5,2013-10-18,95,264,0,21,12,6,147,3,6,1,5,7,False,False,False,False,False,False,3,11,False,66,66+,1,15
6497,Graduation,In Relationship,51651.0,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8,False,False,False,False,False,False,3,11,False,61,51-65,1,17
5396,Graduation,In Relationship,68487.0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,False,False,False,False,False,False,3,11,False,33,24-35,0,30
5250,Master,Single,51381.5,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1,False,False,True,False,False,False,3,11,True,78,66+,0,22
1052,Graduation,In Relationship,56796.0,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,False,False,False,False,False,False,3,11,False,52,51-65,1,27
2802,Master,In Relationship,87000.0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,False,False,False,False,False,False,3,11,False,29,24-35,0,18
